Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,"<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.type"">Type</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.start_time"">Start Time</span>",Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,"<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.jump_count"">Jump Count</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.total_grit"">Total Grit</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.avg_flow"">Avg Flow</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.flagged"">Flagged</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.avg_elapsed_speed"">Avg Elapsed Speed</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.dirt_distance"">Dirt Distance</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.newly_explored_distance"">Newly Explored Distance</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.newly_explored_dirt_distance"">Newly Explored Dirt Distance</span>"
2453467356,"Jun 16, 2019, 3:01:31 AM",Night Run,Run,"",1623,3.83,139.0,5,false,,activities/2607135607.fit.gz,81.64659881591797,,,1623.0,3830.0,3.5,,,,,,0.0,0.0,,,81.0,77.38225555419922,139.0,118.0,,,276.0,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459767909,"Jun 18, 2019, 9:40:46 AM",Morning Run,Run,"",455,1.93,,,false,,,81.64659881591797,,,455.0,,,,,,,,,0.0,,,,,,,,,188.35289001464844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464175642,"Jun 19, 2019, 9:06:31 PM",Afternoon Run,Run,,378,1.34,,,false,,activities/2464175642.gpx,81.64659881591797,,,378.0,1342.0999755859375,4.599999904632568,,30.19285774230957,,259.8999938964844,304.79998779296875,16.200000762939453,-0.5811787247657776,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476638611,"Jun 23, 2019, 5:39:06 PM",Afternoon Run,Run,,1806,5.68,173.0,50,false,,activities/2631156271.fit.gz,81.64659881591797,,1806.0,1762.0,5688.0,4.900000095367432,,,33.36130142211914,47.099998474121094,62.5,12.300000190734863,0.1318565458059311,,,119.0,76.71428680419922,173.0,156.0,,,473.0,,,50.0,,,,,,,,,,,,,,,,5764.2001953125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479247718,"Jun 24, 2019, 11:50:02 PM",Evening Run,Run,,1131,3.52,166.0,15,false,,activities/2633845963.fit.gz,81.64659881591797,,1131.0,1103.0,3521.0,5.300000190734863,,,35.2234992980957,51.400001525878906,58.900001525878906,12.300000190734863,0.12496449798345566,,,84.0,77.4791259765625,166.0,143.0,,,269.0,,,15.0,,,,,,,,,,,,,,,,3590.89990234375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483633014,"Jun 26, 2019, 5:39:23 PM",Afternoon Run,Run,,1191,3.76,178.0,31,false,,activities/2638333935.fit.gz,81.64659881591797,,1191.0,1160.0,3761.39990234375,4.599999904632568,,,38.64860153198242,51.20000076293945,59.29999923706055,11.300000190734863,-0.005317169241607189,,,82.0,76.79053497314453,178.0,155.0,,,323.0,,,31.0,,,,,,,,,,,,,,,,3815.89990234375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485435396,"Jun 27, 2019, 2:01:51 AM",Night Run,Run,,1165,3.90,144.0,9,false,,activities/2640186973.fit.gz,81.64659881591797,,1165.0,1165.0,3902.800048828125,3.700000047683716,,,,,,0.0,0.0,,,80.0,78.2228012084961,144.0,137.0,,,276.0,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488523931,"Jun 28, 2019, 9:54:41 PM",Afternoon Run,Run,,2507,8.47,171.0,70,false,,activities/2643361009.fit.gz,81.64659881591797,,2507.0,2496.0,8473.5,4.099999904632568,,,45.88759994506836,34.70000076293945,59.0,11.100000381469727,0.0070808990858495235,,,82.0,78.50202941894531,171.0,155.0,,,679.0,,,70.0,,,,,,,,,,,,,,,,8530.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488524139,"Jun 28, 2019, 10:43:24 PM",Evening Run,Run,,200,0.46,152.0,1,false,,activities/2643361246.fit.gz,81.64659881591797,,200.0,194.0,464.8999938964844,6.300000190734863,,,,53.0,56.599998474121094,10.899999618530273,0.40869003534317017,,,94.0,66.45509338378906,152.0,131.0,,,43.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491306349,"Jun 30, 2019, 12:24:27 AM",Evening Run,Run,,2400,7.38,167.0,48,false,,activities/2646247883.fit.gz,81.64659881591797,,2400.0,2348.0,7379.10009765625,4.199999809265137,,,75.10489654541016,51.20000076293945,59.29999923706055,12.199999809265137,0.0027103575412184,,,80.0,76.80779266357422,167.0,148.0,,,599.0,,,48.0,,,,,,,,,,,,,,,,7494.89990234375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493781553,"Jun 30, 2019, 8:17:16 PM",Afternoon Run,Run,,744,2.27,167.0,12,false,,activities/2648915115.fit.gz,81.64659881591797,,744.0,744.0,2269.0,5.0,,,,114.30000305175781,140.6999969482422,12.699999809265137,-0.008814455941319466,,,79.0,76.15196990966797,167.0,144.0,,,182.0,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493782895,"Jun 30, 2019, 8:32:51 PM",Afternoon Run,Run,,1755,5.11,177.0,35,false,,activities/2648916620.fit.gz,81.64659881591797,,1755.0,1607.0,5118.60009765625,6.099999904632568,,,,118.0,120.5,2.799999952316284,-0.023443911224603653,,,92.0,73.62305450439453,177.0,147.0,,,399.0,,,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501070980,"Jul 2, 2019, 10:14:26 PM",Evening Run,Run,,2702,8.30,169.0,68,false,,activities/2656492036.fit.gz,81.64659881591797,,2702.0,2660.0,8306.0,5.5,,,78.16500091552734,51.400001525878906,64.4000015258789,20.0,0.001203948981128633,,,104.0,77.04851531982422,169.0,153.0,,,700.0,,,68.0,,,,,,,,,,,,,,,,8429.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503459962,"Jul 3, 2019, 6:07:55 PM",Afternoon Run,Run,,1541,5.03,169.0,40,false,,activities/2658932817.fit.gz,81.64659881591797,,1541.0,1541.0,5038.2998046875,4.599999904632568,,,38.3661994934082,47.099998474121094,62.5,12.199999809265137,0.017863167449831963,,,82.0,77.6806869506836,169.0,153.0,,,401.0,,,40.0,,,,,,,,,,,,,,,,5101.60009765625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503463350,"Jul 4, 2019, 11:40:48 AM",Morning Run,Run,"",1134,4.97,182.0,57,false,,activities/2658936226.fit.gz,81.64659881591797,,1134.0,1134.0,4970.5,6.5,,,,172.1999969482422,190.0,7.099999904632568,0.0020118700340390205,,,98.0,85.00532531738281,182.0,170.0,,,334.0,,,57.0,,,,,,,,,,,,,,,,5002.7998046875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507804946,"Jul 6, 2019, 1:49:28 AM",Night Run,Run,"",2290,7.15,153.0,34,false,,activities/2663369481.fit.gz,81.64659881591797,,2290.0,2290.0,7154.5,4.0,,,80.0239028930664,51.29999923706055,59.400001525878906,12.5,-0.004193165339529514,,,87.0,77.27332305908203,153.0,144.0,,,565.0,,,34.0,,,,,,,,,,,,,,,,7275.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
