Kudos Date,Kudos Type,Parent ID
"Sep 1, 2020, 11:29:52 PM",Activity,3998478575
"Sep 2, 2020, 2:58:34 AM",Activity,3998859429
"Sep 6, 2020, 12:51:28 PM",Activity,4020404132
"Sep 6, 2020, 6:09:09 PM",Activity,4022022545
"Sep 6, 2020, 6:09:10 PM",Activity,4021639366
"Sep 6, 2020, 6:09:13 PM",Activity,4020859116
"Sep 9, 2020, 3:19:00 AM",Activity,4032384091
"Sep 9, 2020, 3:19:01 AM",Activity,4032347382
"Sep 9, 2020, 9:10:13 PM",Activity,4036596490
"Sep 9, 2020, 9:10:16 PM",Activity,4036591591
"Sep 13, 2020, 1:42:41 AM",Activity,4050821240
"Sep 13, 2020, 1:42:43 AM",Activity,4050524163
"Sep 13, 2020, 1:42:54 AM",Activity,4050445180
"Sep 13, 2020, 1:42:58 AM",Activity,4050608320
"Sep 13, 2020, 1:43:01 AM",Activity,4050142273
"Sep 15, 2020, 9:43:04 PM",Activity,4060975831
"Sep 15, 2020, 9:43:07 PM",Activity,4062519508
"Sep 15, 2020, 9:43:08 PM",Activity,4062837222
"Sep 15, 2020, 9:43:11 PM",Activity,4062691536
"Sep 15, 2020, 9:43:15 PM",Activity,4065264841
"Sep 15, 2020, 9:43:17 PM",Activity,4065249254
"Sep 16, 2020, 4:46:08 AM",Activity,4066353641
"Sep 16, 2020, 4:46:08 AM",Activity,4065606647
"Sep 19, 2020, 7:51:02 PM",Activity,4083966708
"Sep 19, 2020, 7:51:04 PM",Activity,4083558470
"Sep 19, 2020, 7:51:17 PM",Activity,4083072942
"Sep 19, 2020, 7:51:30 PM",Activity,4081750011
"Sep 21, 2020, 2:38:45 AM",Activity,4089755905
"Sep 21, 2020, 2:38:47 AM",Activity,4088646390
"Sep 21, 2020, 2:38:51 AM",Activity,4082871735
"Sep 21, 2020, 9:11:46 PM",Activity,4093613328
"Sep 21, 2020, 9:14:09 PM",Activity,4093944721
"Sep 22, 2020, 12:49:25 PM",Activity,4096076731
"Sep 22, 2020, 12:49:28 PM",Activity,4096125276
"Sep 23, 2020, 3:02:10 PM",Activity,4101189919
"Sep 24, 2020, 3:17:55 AM",Activity,4103508041
"Sep 24, 2020, 10:48:02 PM",Activity,4108061076
"Sep 24, 2020, 10:48:34 PM",Activity,4108067723
"Sep 24, 2020, 10:48:35 PM",Activity,4107347079
"Sep 27, 2020, 12:13:44 AM",Activity,4116546516
"Sep 29, 2020, 1:52:11 AM",Activity,4125689536
"Sep 29, 2020, 1:52:15 AM",Activity,4125132456
"Sep 29, 2020, 6:05:01 PM",Activity,4125234204
"Sep 29, 2020, 10:29:11 PM",Activity,4130245180
"Oct 1, 2020, 1:58:49 AM",Activity,4134747663
"Oct 1, 2020, 1:58:54 AM",Activity,4134716607
"Oct 1, 2020, 8:42:13 PM",Activity,4138241998
"Oct 1, 2020, 8:42:17 PM",Activity,4137511923
"Oct 1, 2020, 8:42:19 PM",Activity,4135102610
"Oct 1, 2020, 8:42:23 PM",Activity,4133712510
"Oct 1, 2020, 11:29:18 PM",Activity,4139184363
"Oct 3, 2020, 6:03:12 PM",Activity,4146636320
"Oct 4, 2020, 10:14:44 PM",Activity,4152077263
"Oct 5, 2020, 5:15:56 AM",Activity,4152142885
"Oct 5, 2020, 5:15:59 AM",Activity,4152314292
"Oct 5, 2020, 5:16:03 AM",Activity,4151914730
"Oct 5, 2020, 5:16:06 AM",Activity,4152022888
"Oct 5, 2020, 9:41:27 PM",Activity,4155624760
"Oct 6, 2020, 2:23:58 PM",Activity,4157983012
"Oct 8, 2020, 2:23:30 AM",Activity,4165668649
"Oct 9, 2020, 3:34:57 AM",Activity,4142578378
"Oct 9, 2020, 10:58:33 PM",Activity,4173345155
"Oct 9, 2020, 10:58:35 PM",Activity,4173343755
"Oct 10, 2020, 5:43:20 PM",Activity,4176952514
"Oct 11, 2020, 10:01:11 PM",Activity,4182089249
"Oct 13, 2020, 3:28:42 AM",Activity,4187456396
"Oct 13, 2020, 3:28:44 AM",Activity,4185314881
"Oct 13, 2020, 3:28:45 AM",Activity,4185249872
"Oct 13, 2020, 3:28:48 AM",Activity,4184821428
"Oct 13, 2020, 3:31:20 AM",Activity,4187514942
"Oct 15, 2020, 6:01:41 AM",Activity,4196532521
"Oct 17, 2020, 1:19:14 AM",Activity,4202077917
"Oct 17, 2020, 1:19:15 AM",Activity,4201852021
"Oct 17, 2020, 3:53:32 AM",Activity,4203626626
"Oct 17, 2020, 3:53:35 AM",Activity,4203350312
"Oct 17, 2020, 3:53:36 AM",Activity,4203512626
"Oct 17, 2020, 3:24:27 PM",Activity,4200138516
"Oct 17, 2020, 5:54:56 PM",Activity,4207710233
"Oct 18, 2020, 1:20:49 AM",Activity,4208555512
"Oct 18, 2020, 6:29:35 PM",Activity,4212963349
"Oct 18, 2020, 8:19:54 PM",Activity,4212613620
"Oct 20, 2020, 3:41:14 AM",Activity,4213879434
"Oct 20, 2020, 2:01:18 PM",Activity,4212988589
"Oct 21, 2020, 2:16:48 AM",Activity,4222062906
"Oct 22, 2020, 3:28:32 AM",Activity,4226724315
"Oct 23, 2020, 4:31:57 AM",Activity,4230554713
"Oct 23, 2020, 3:58:02 PM",Activity,4232671941
"Oct 24, 2020, 5:36:40 PM",Activity,4237372147
"Oct 24, 2020, 5:36:46 PM",Activity,4237378778
"Oct 24, 2020, 5:37:32 PM",Activity,4234394627
"Oct 24, 2020, 6:09:22 PM",Activity,4238275838
"Oct 25, 2020, 3:49:00 PM",Activity,4238786273
"Oct 25, 2020, 10:38:38 PM",Activity,4243455219
"Oct 26, 2020, 5:03:12 AM",Activity,4223801573
"Oct 26, 2020, 10:55:35 PM",Activity,4247704751
"Oct 26, 2020, 11:20:26 PM",Activity,4247571130
"Oct 26, 2020, 11:20:29 PM",Activity,4247860235
"Oct 28, 2020, 7:15:21 PM",Activity,4254453139
"Oct 30, 2020, 8:58:42 AM",Activity,4260128225
"Oct 30, 2020, 8:58:50 AM",Activity,4259883079
"Oct 30, 2020, 8:59:04 AM",Activity,4258654626
"Oct 30, 2020, 8:03:06 PM",Activity,4263351896
"Oct 30, 2020, 8:03:08 PM",Activity,4262232875
"Oct 30, 2020, 8:03:10 PM",Activity,4262314451
"Oct 30, 2020, 8:03:16 PM",Activity,4260228845
"Oct 30, 2020, 8:03:19 PM",Activity,4260545740
"Oct 30, 2020, 10:23:19 PM",Activity,4263395431
"Oct 30, 2020, 11:11:58 PM",Activity,4263938831
"Oct 30, 2020, 11:12:16 PM",Activity,4263903990
"Oct 31, 2020, 4:06:05 PM",Activity,4266959630
"Oct 31, 2020, 4:06:07 PM",Activity,4264432196
"Oct 31, 2020, 4:06:10 PM",Activity,4264431835
"Oct 31, 2020, 4:09:46 PM",Activity,4266582962
"Oct 31, 2020, 8:14:09 PM",Activity,4267922112
"Oct 31, 2020, 8:14:11 PM",Activity,4261637048
"Nov 1, 2020, 6:25:01 PM",Activity,4272342155
"Nov 1, 2020, 6:25:05 PM",Activity,4272863783
"Nov 1, 2020, 11:35:53 PM",Activity,4273764068
"Nov 1, 2020, 11:35:57 PM",Activity,4273160189
"Nov 1, 2020, 11:36:07 PM",Activity,4273869912
"Nov 3, 2020, 2:34:23 AM",Activity,4278049015
"Nov 3, 2020, 6:33:45 PM",Activity,4279895300
"Nov 3, 2020, 11:43:52 PM",Activity,4282745216
"Nov 3, 2020, 11:43:55 PM",Activity,4282524206
"Nov 3, 2020, 11:43:56 PM",Activity,4282441844
"Nov 3, 2020, 11:43:58 PM",Activity,4281777690
"Nov 4, 2020, 2:41:39 AM",Activity,4283189180
"Nov 5, 2020, 2:50:05 AM",Activity,4287761831
"Nov 5, 2020, 7:33:40 PM",Activity,4289787826
"Nov 7, 2020, 12:11:11 AM",Activity,4298909970
"Nov 7, 2020, 4:19:06 PM",Activity,4302810780
"Nov 7, 2020, 9:10:37 PM",Activity,4304184934
"Nov 7, 2020, 9:33:02 PM",Activity,4303932545
"Nov 7, 2020, 9:33:59 PM",Activity,4303893679
"Nov 7, 2020, 9:34:00 PM",Activity,4304157029
"Nov 8, 2020, 3:42:34 AM",Activity,4298875241
"Nov 8, 2020, 10:39:02 PM",Activity,4310420049
"Nov 9, 2020, 1:49:44 AM",Activity,4310351198
"Nov 10, 2020, 2:15:03 AM",Activity,4315103573
"Nov 10, 2020, 2:15:04 AM",Activity,4314337879
"Nov 10, 2020, 5:21:45 AM",Activity,4313824644
"Nov 10, 2020, 5:22:05 AM",Activity,4313831785
"Nov 10, 2020, 5:22:06 AM",Activity,4313807852
"Nov 11, 2020, 7:44:23 PM",Activity,4323938780
"Nov 12, 2020, 4:26:45 AM",Activity,4325417746
"Nov 12, 2020, 4:26:48 AM",Activity,4325310567
"Nov 12, 2020, 7:17:25 PM",Activity,4328271864
"Nov 12, 2020, 7:17:26 PM",Activity,4328304874
"Nov 12, 2020, 7:18:19 PM",Activity,4325282958
"Nov 12, 2020, 7:18:30 PM",Activity,4324747603
"Nov 12, 2020, 7:18:32 PM",Activity,4322616664
"Nov 12, 2020, 10:57:46 PM",Activity,4329044909
"Nov 13, 2020, 10:44:37 PM",Activity,4332953129
"Nov 13, 2020, 11:42:23 PM",Activity,4333539994
"Nov 15, 2020, 10:32:21 PM",Activity,4344069168
"Nov 15, 2020, 10:33:44 PM",Activity,4343507553
"Nov 15, 2020, 10:33:45 PM",Activity,4343344174
"Nov 15, 2020, 10:33:48 PM",Activity,4342813384
"Nov 15, 2020, 10:33:50 PM",Activity,4342255466
"Nov 15, 2020, 10:34:17 PM",Activity,4341633353
"Nov 15, 2020, 10:34:29 PM",Activity,4338558832
"Nov 17, 2020, 12:11:54 AM",Activity,4348020689
"Nov 17, 2020, 12:11:56 AM",Activity,4348006616
"Nov 17, 2020, 12:12:00 AM",Activity,4347844994
"Nov 17, 2020, 12:12:04 AM",Activity,4347711089
"Nov 17, 2020, 4:28:59 AM",Activity,4348558713
"Nov 17, 2020, 4:29:02 AM",Activity,4348556121
"Nov 17, 2020, 9:30:13 PM",Activity,4350177211
"Nov 17, 2020, 9:30:39 PM",Activity,4352537541
"Nov 17, 2020, 9:30:45 PM",Activity,4352768989
"Nov 19, 2020, 1:21:11 AM",Activity,4357739651
"Nov 19, 2020, 1:21:16 AM",Activity,4357084310
"Nov 19, 2020, 1:21:22 AM",Activity,4357741149
"Nov 20, 2020, 7:42:50 PM",Activity,4362873183
"Nov 23, 2020, 12:40:55 AM",Activity,4377236456
"Nov 23, 2020, 12:40:56 AM",Activity,4377247299
"Nov 23, 2020, 12:41:26 AM",Activity,4377015614
"Nov 23, 2020, 12:41:28 AM",Activity,4376995881
"Nov 23, 2020, 12:41:38 AM",Activity,4376648639
"Nov 23, 2020, 12:41:42 AM",Activity,4376218144
"Nov 24, 2020, 8:10:11 PM",Activity,4385730542
"Nov 24, 2020, 8:10:20 PM",Activity,4381719068
"Nov 25, 2020, 9:31:49 PM",Activity,4390545352
"Nov 25, 2020, 9:31:52 PM",Activity,4390239475
"Nov 25, 2020, 9:31:54 PM",Activity,4390371530
"Nov 25, 2020, 9:32:01 PM",Activity,4389745089
"Nov 25, 2020, 9:32:40 PM",Activity,4389644028
"Nov 25, 2020, 9:32:43 PM",Activity,4389209059
"Nov 27, 2020, 9:59:54 PM",Activity,4399182787
"Nov 27, 2020, 10:00:10 PM",Activity,4398899290
"Nov 27, 2020, 10:00:12 PM",Activity,4398571039
"Nov 27, 2020, 10:00:15 PM",Activity,4398561466
"Nov 28, 2020, 10:38:36 PM",Activity,4398087687
"Nov 29, 2020, 8:35:35 PM",Activity,4409341416
"Nov 29, 2020, 8:35:39 PM",Activity,4409231601
"Nov 29, 2020, 8:35:47 PM",Activity,4409081992
"Nov 29, 2020, 8:35:53 PM",Activity,4407859240
"Nov 29, 2020, 8:36:07 PM",Activity,4407492673
"Nov 29, 2020, 8:36:10 PM",Activity,4407352840
"Nov 29, 2020, 8:36:13 PM",Activity,4404529352
"Nov 29, 2020, 8:36:17 PM",Activity,4403202872
"Nov 29, 2020, 8:36:21 PM",Activity,4403240814
"Nov 29, 2020, 8:36:25 PM",Activity,4403001863
"Nov 30, 2020, 6:15:38 AM",Activity,4410302378
"Dec 1, 2020, 10:16:15 PM",Activity,4414147780
"Dec 1, 2020, 10:16:18 PM",Activity,4414372201
"Dec 1, 2020, 10:16:34 PM",Activity,4417907696
"Dec 1, 2020, 10:16:37 PM",Activity,4413480864
"Dec 1, 2020, 11:20:10 PM",Activity,4418191363
"Dec 2, 2020, 5:08:02 AM",Activity,4418215045
"Dec 2, 2020, 10:15:59 PM",Activity,4422233142
"Dec 2, 2020, 10:16:01 PM",Activity,4422233060
"Dec 2, 2020, 10:16:03 PM",Activity,4422198666
"Dec 2, 2020, 10:16:05 PM",Activity,4422069232
"Dec 2, 2020, 10:16:07 PM",Activity,4421777341
"Dec 2, 2020, 10:16:08 PM",Activity,4421490249
"Dec 2, 2020, 10:16:11 PM",Activity,4420293367
"Dec 5, 2020, 6:22:06 AM",Activity,4430726326
"Dec 5, 2020, 6:22:09 AM",Activity,4430112768
"Dec 5, 2020, 6:22:44 AM",Activity,4429811248
"Dec 5, 2020, 6:22:47 AM",Activity,4429879742
"Dec 5, 2020, 6:22:49 AM",Activity,4429451796
"Dec 5, 2020, 10:00:50 PM",Activity,4434448295
"Dec 6, 2020, 1:19:06 AM",Activity,4434784016
"Dec 6, 2020, 1:19:09 AM",Activity,4434725299
"Dec 7, 2020, 2:22:12 AM",Activity,4439649481
"Dec 8, 2020, 8:07:44 PM",Activity,4444841578
"Dec 10, 2020, 2:41:45 AM",Activity,4452259148
"Dec 10, 2020, 2:41:46 AM",Activity,4452158757
"Dec 10, 2020, 2:42:07 AM",Activity,4452205507
"Dec 10, 2020, 2:42:11 AM",Activity,4452022375
"Dec 10, 2020, 2:42:12 AM",Activity,4450964267
"Dec 10, 2020, 2:42:16 AM",Activity,4450924512
"Dec 10, 2020, 2:42:18 AM",Activity,4450264812
"Dec 10, 2020, 6:58:14 PM",Activity,4455011390
"Dec 10, 2020, 6:58:18 PM",Activity,4453858565
"Dec 10, 2020, 6:58:55 PM",Activity,4455259028
"Dec 11, 2020, 12:35:59 AM",Activity,4456007791
"Dec 11, 2020, 12:40:16 AM",Activity,4456217379
"Dec 11, 2020, 12:40:25 AM",Activity,4456164576
"Dec 11, 2020, 5:10:51 PM",Activity,4458537556
"Dec 11, 2020, 5:11:02 PM",Activity,4456707887
"Dec 11, 2020, 5:11:03 PM",Activity,4456579313
"Dec 12, 2020, 3:16:50 AM",Activity,4459086029
"Dec 12, 2020, 5:16:01 PM",Activity,4463310489
"Dec 12, 2020, 5:16:07 PM",Activity,4462958049
"Dec 12, 2020, 5:16:09 PM",Activity,4462796196
"Dec 12, 2020, 5:16:10 PM",Activity,4462818599
"Dec 12, 2020, 5:16:14 PM",Activity,4459855316
"Dec 12, 2020, 5:16:15 PM",Activity,4459722454
"Dec 13, 2020, 1:34:11 AM",Activity,4463883755
"Dec 13, 2020, 7:22:02 PM",Activity,4465187366
"Dec 14, 2020, 3:14:03 AM",Activity,4469893417
"Dec 17, 2020, 10:39:37 PM",Activity,4484925920
"Dec 17, 2020, 10:39:38 PM",Activity,4484946630
"Dec 17, 2020, 10:39:41 PM",Activity,4484762495
"Dec 17, 2020, 10:39:44 PM",Activity,4484782075
"Dec 17, 2020, 10:40:18 PM",Activity,4483560233
"Dec 17, 2020, 10:40:19 PM",Activity,4484108769
"Dec 21, 2020, 9:23:27 PM",Activity,4501399032
"Dec 21, 2020, 9:23:45 PM",Activity,4501123547
"Dec 21, 2020, 9:24:00 PM",Activity,4500707461
"Dec 21, 2020, 9:26:16 PM",Activity,4499678379
"Dec 21, 2020, 9:26:18 PM",Activity,4499694520
"Dec 21, 2020, 9:26:20 PM",Activity,4498506624
"Dec 22, 2020, 2:51:12 PM",Activity,4492904312
"Dec 22, 2020, 2:51:15 PM",Activity,4488420042
"Dec 25, 2020, 12:31:16 AM",Activity,4511746717
"Dec 25, 2020, 12:31:34 AM",Activity,4512854093
"Dec 25, 2020, 12:31:39 AM",Activity,4513277036
"Dec 25, 2020, 12:31:41 AM",Activity,4513219327
"Dec 25, 2020, 12:31:48 AM",Activity,4513195417
"Dec 25, 2020, 12:31:52 AM",Activity,4513413416
"Dec 25, 2020, 12:32:04 AM",Activity,4513658237
"Dec 25, 2020, 12:32:07 AM",Activity,4513659205
"Dec 25, 2020, 6:55:39 PM",Activity,4516603628
"Dec 25, 2020, 9:40:45 PM",Activity,4517101942
"Dec 25, 2020, 9:40:46 PM",Activity,4517063402
"Dec 25, 2020, 9:40:48 PM",Activity,4517044543
"Dec 25, 2020, 9:40:51 PM",Activity,4516732746
"Dec 25, 2020, 9:40:57 PM",Activity,4516535846
"Dec 25, 2020, 9:41:14 PM",Activity,4516272548
"Dec 25, 2020, 9:41:23 PM",Activity,4515831009
"Dec 25, 2020, 9:41:28 PM",Activity,4515559988
"Dec 27, 2020, 1:28:28 AM",Activity,4522017804
"Dec 27, 2020, 1:28:34 AM",Activity,4521846226
"Dec 27, 2020, 1:29:31 AM",Activity,4521050340
"Dec 27, 2020, 1:29:53 AM",Activity,4520727758
"Dec 27, 2020, 1:29:56 AM",Activity,4520740842
"Dec 28, 2020, 11:14:05 PM",Activity,4531213359
"Dec 29, 2020, 12:44:17 AM",Activity,4531955027
"Dec 29, 2020, 5:47:21 AM",Activity,4532274412
"Dec 29, 2020, 5:47:25 AM",Activity,4532024588
"Dec 30, 2020, 1:43:43 AM",Activity,4536260302
"Dec 31, 2020, 3:47:42 AM",Activity,4536204796
"Dec 31, 2020, 3:47:44 AM",Activity,4535796000
"Dec 31, 2020, 8:36:58 PM",Activity,4546052764
"Dec 31, 2020, 8:37:00 PM",Activity,4545790000
"Dec 31, 2020, 8:37:17 PM",Activity,4544751866
"Dec 31, 2020, 8:37:23 PM",Activity,4545662983
"Dec 31, 2020, 8:37:25 PM",Activity,4545138360
"Dec 31, 2020, 8:37:33 PM",Activity,4544611379
"Jan 1, 2021, 8:53:56 PM",Activity,4548326763
"Jan 1, 2021, 8:54:00 PM",Activity,4548192485
"Jan 1, 2021, 8:54:02 PM",Activity,4547964635
"Jan 1, 2021, 8:54:03 PM",Activity,4547827768
"Jan 1, 2021, 8:54:07 PM",Activity,4547158382
"Jan 1, 2021, 8:54:15 PM",Activity,4548718293
"Jan 1, 2021, 8:54:17 PM",Activity,4549190067
"Jan 1, 2021, 8:54:33 PM",Activity,4550057692
"Jan 1, 2021, 8:54:35 PM",Activity,4550296045
"Jan 1, 2021, 8:54:40 PM",Activity,4550673254
"Jan 1, 2021, 8:54:42 PM",Activity,4550615576
"Jan 1, 2021, 8:54:45 PM",Activity,4550623492
"Jan 1, 2021, 8:54:47 PM",Activity,4550727384
"Jan 1, 2021, 8:54:50 PM",Activity,4550776650
"Jan 1, 2021, 11:34:01 PM",Activity,4551355824
"Jan 2, 2021, 3:34:34 AM",Activity,4551824520
"Jan 2, 2021, 3:34:36 AM",Activity,4551663209
"Jan 2, 2021, 3:34:37 AM",Activity,4551497567
"Jan 2, 2021, 8:22:06 PM",Activity,4556258623
"Jan 2, 2021, 10:00:33 PM",Activity,4556595684
"Jan 3, 2021, 9:13:34 PM",Activity,4561936879
"Jan 3, 2021, 9:13:37 PM",Activity,4561920313
"Jan 3, 2021, 9:13:39 PM",Activity,4562213758
"Jan 3, 2021, 9:13:42 PM",Activity,4562349359
"Jan 3, 2021, 9:13:44 PM",Activity,4562459335
"Jan 3, 2021, 9:13:46 PM",Activity,4562500812
"Jan 3, 2021, 9:13:50 PM",Activity,4562688691
"Jan 3, 2021, 9:13:52 PM",Activity,4562653249
"Jan 3, 2021, 10:43:29 PM",Activity,4563169532
"Jan 4, 2021, 8:42:23 PM",Activity,4567206897
"Jan 4, 2021, 8:42:28 PM",Activity,4567093965
"Jan 5, 2021, 2:07:30 AM",Activity,4568572357
"Jan 5, 2021, 4:55:11 AM",Activity,4569004831
"Jan 5, 2021, 7:19:37 PM",Activity,4567757916
"Jan 5, 2021, 7:20:00 PM",Activity,4566252763
"Jan 5, 2021, 9:24:28 PM",Activity,4573165726
"Jan 5, 2021, 10:10:27 PM",Activity,4573418402
"Jan 5, 2021, 11:06:52 PM",Activity,4573596150
"Jan 5, 2021, 11:38:34 PM",Activity,4573796072
"Jan 6, 2021, 2:08:10 AM",Activity,4574026063
"Jan 6, 2021, 2:08:17 AM",Activity,4573813996
"Jan 6, 2021, 8:21:53 PM",Activity,4578083884
"Jan 6, 2021, 8:21:55 PM",Activity,4578015715
"Jan 6, 2021, 8:21:57 PM",Activity,4577343414
"Jan 7, 2021, 2:55:03 AM",Activity,4579338891
"Jan 7, 2021, 2:55:13 AM",Activity,4579299127
"Jan 7, 2021, 2:55:29 AM",Activity,4578659113
"Jan 7, 2021, 5:22:21 PM",Activity,4582661412
"Jan 7, 2021, 8:38:31 PM",Activity,4583742909
"Jan 8, 2021, 6:07:17 AM",Activity,4584466179
"Jan 8, 2021, 6:07:20 AM",Activity,4584510924
"Jan 8, 2021, 6:07:22 AM",Activity,4585004808
"Jan 8, 2021, 5:25:41 PM",Activity,4585788293
"Jan 8, 2021, 6:09:25 PM",Activity,4587576096
"Jan 8, 2021, 9:56:16 PM",Activity,4588607817
"Jan 8, 2021, 9:56:20 PM",Activity,4588788606
"Jan 8, 2021, 9:56:29 PM",Activity,4588607068
"Jan 8, 2021, 9:56:31 PM",Activity,4588661350
"Jan 8, 2021, 9:56:35 PM",Activity,4588346871
"Jan 8, 2021, 9:56:38 PM",Activity,4588197857
"Jan 8, 2021, 9:56:40 PM",Activity,4588176680
"Jan 9, 2021, 1:08:26 AM",Activity,4589183202
"Jan 9, 2021, 5:05:40 PM",Activity,4593080950
"Jan 9, 2021, 5:06:03 PM",Activity,4592501845
"Jan 9, 2021, 5:06:07 PM",Activity,4592691425
"Jan 9, 2021, 5:06:11 PM",Activity,4592829358
"Jan 9, 2021, 5:06:17 PM",Activity,4586107532
"Jan 9, 2021, 11:14:01 PM",Activity,4594903465
"Jan 9, 2021, 11:14:03 PM",Activity,4594861014
"Jan 9, 2021, 11:35:52 PM",Activity,4595034144
"Jan 10, 2021, 9:00:54 PM",Activity,4600694865
"Jan 10, 2021, 9:01:00 PM",Activity,4600673126
"Jan 10, 2021, 9:01:11 PM",Activity,4600504600
"Jan 10, 2021, 9:24:10 PM",Activity,4600940274
"Jan 10, 2021, 10:40:21 PM",Activity,4601284253
"Jan 10, 2021, 10:40:29 PM",Activity,4601022588
"Jan 10, 2021, 11:50:16 PM",Activity,4601433968
"Jan 11, 2021, 7:55:24 PM",Activity,4604060063
"Jan 11, 2021, 9:10:29 PM",Activity,4605419088
"Jan 11, 2021, 9:10:31 PM",Activity,4605402413
"Jan 11, 2021, 9:10:36 PM",Activity,4605435903
"Jan 11, 2021, 9:10:45 PM",Activity,4605532346
"Jan 12, 2021, 7:26:15 AM",Activity,4606227742
"Jan 12, 2021, 10:30:41 PM",Activity,4611195864
"Jan 13, 2021, 1:28:20 AM",Activity,4611086227
"Jan 13, 2021, 5:23:57 PM",Activity,4611511967
"Jan 14, 2021, 3:16:02 AM",Activity,4617161591
"Jan 14, 2021, 3:16:03 AM",Activity,4616902410
"Jan 14, 2021, 3:16:05 AM",Activity,4616747126
"Jan 14, 2021, 3:16:07 AM",Activity,4616716266
"Jan 14, 2021, 3:16:08 AM",Activity,4616674001
"Jan 14, 2021, 3:16:23 AM",Activity,4616630473
"Jan 14, 2021, 3:16:26 AM",Activity,4616233299
"Jan 14, 2021, 3:16:28 AM",Activity,4616157479
"Jan 15, 2021, 5:08:13 AM",Activity,4621724756
"Jan 15, 2021, 5:08:16 AM",Activity,4621276181
"Jan 15, 2021, 9:10:01 PM",Activity,4624980892
"Jan 15, 2021, 9:10:17 PM",Activity,4621235316
"Jan 15, 2021, 9:10:35 PM",Activity,4626101055
"Jan 15, 2021, 9:10:46 PM",Activity,4625933137
"Jan 15, 2021, 9:10:49 PM",Activity,4625883757
"Jan 15, 2021, 9:10:53 PM",Activity,4625904819
"Jan 15, 2021, 9:10:56 PM",Activity,4625941906
"Jan 15, 2021, 9:11:08 PM",Activity,4625541263
"Jan 15, 2021, 9:11:10 PM",Activity,4625396118
"Jan 15, 2021, 9:11:12 PM",Activity,4625253422
"Jan 15, 2021, 9:11:15 PM",Activity,4625124935
"Jan 15, 2021, 9:11:50 PM",Activity,4621238531
"Jan 15, 2021, 9:11:52 PM",Activity,4620429573
"Jan 15, 2021, 9:13:10 PM",Activity,4617012264
"Jan 17, 2021, 6:07:44 PM",Activity,4637669718
"Jan 17, 2021, 6:07:46 PM",Activity,4637309656
"Jan 17, 2021, 6:07:52 PM",Activity,4635957866
"Jan 18, 2021, 12:21:31 AM",Activity,4639106199
"Jan 19, 2021, 1:32:05 AM",Activity,4644236788
"Jan 19, 2021, 1:34:35 AM",Activity,4644242650
"Jan 19, 2021, 1:34:39 AM",Activity,4644040147
"Jan 19, 2021, 1:34:41 AM",Activity,4643898337
"Jan 19, 2021, 1:34:43 AM",Activity,4643913363
"Jan 19, 2021, 1:34:45 AM",Activity,4643629043
"Jan 19, 2021, 1:34:46 AM",Activity,4643447050
"Jan 19, 2021, 1:34:57 AM",Activity,4643413663
"Jan 19, 2021, 1:35:00 AM",Activity,4643343310
"Jan 19, 2021, 1:35:01 AM",Activity,4643105202
"Jan 19, 2021, 1:35:04 AM",Activity,4643022074
"Jan 19, 2021, 1:35:07 AM",Activity,4642567701
"Jan 19, 2021, 1:35:09 AM",Activity,4643201858
"Jan 19, 2021, 1:35:12 AM",Activity,4641436061
"Jan 20, 2021, 10:00:14 PM",Activity,4654008664
"Jan 21, 2021, 3:22:43 AM",Activity,4654393071
"Jan 21, 2021, 3:31:38 AM",Activity,4654570455
"Jan 21, 2021, 3:31:39 AM",Activity,4654239717
"Jan 22, 2021, 2:50:43 AM",Activity,4660036393
"Jan 22, 2021, 1:45:07 PM",Activity,4661560042
"Jan 22, 2021, 3:05:19 PM",Activity,4659545027
"Jan 22, 2021, 3:05:49 PM",Activity,4660036511
"Jan 22, 2021, 11:34:18 PM",Activity,4664671707
"Jan 22, 2021, 11:34:24 PM",Activity,4664522903
"Jan 22, 2021, 11:34:29 PM",Activity,4664262828
"Jan 23, 2021, 6:04:48 PM",Activity,4667822698
"Jan 23, 2021, 6:34:25 PM",Activity,4669524264
"Jan 23, 2021, 6:34:27 PM",Activity,4669487155
"Jan 23, 2021, 6:34:29 PM",Activity,4669426595
"Jan 23, 2021, 6:34:30 PM",Activity,4669294290
"Jan 23, 2021, 6:34:36 PM",Activity,4666066090
"Jan 23, 2021, 8:54:39 PM",Activity,4670049817
"Jan 23, 2021, 10:23:48 PM",Activity,4670186920
"Jan 23, 2021, 10:24:10 PM",Activity,4670188208
"Jan 23, 2021, 10:24:24 PM",Activity,4670235887
"Jan 23, 2021, 10:24:30 PM",Activity,4670333330
"Jan 23, 2021, 10:24:32 PM",Activity,4655543867
"Jan 23, 2021, 10:24:34 PM",Activity,4654957048
"Jan 24, 2021, 6:13:40 PM",Activity,4675626699
"Jan 24, 2021, 8:26:36 PM",Activity,4675977136
"Jan 24, 2021, 8:26:38 PM",Activity,4676037027
"Jan 24, 2021, 8:26:44 PM",Activity,4676041928
"Jan 24, 2021, 8:26:46 PM",Activity,4675875336
"Jan 24, 2021, 8:26:47 PM",Activity,4675727934
"Jan 24, 2021, 8:26:49 PM",Activity,4675586356
"Jan 24, 2021, 8:26:54 PM",Activity,4676178245
"Jan 26, 2021, 2:03:46 AM",Activity,4681817796
"Jan 26, 2021, 2:03:52 AM",Activity,4681471760
"Jan 26, 2021, 2:03:54 AM",Activity,4681382111
"Jan 26, 2021, 2:03:55 AM",Activity,4681320383
